footpath_id,address,clue_sa,asset_type,deltaz,distance,grade1in,mcc_id,mccid_int,rlmax,rlmin,segside,statusid,streetid,street_group,start_lat,start_lon,end_lat,end_lon
25766,Victoria Parade between Eades Street and Lansdowne Street,East Melbourne,Road Footway,1.77,147.85,83.5,1384752.0,21595.0,39.47,37.7,,1.0,1151.0,26105.0,-37.80881808405599,144.9786652504839,-37.809027315677426,144.98094645341456
24660,,East Melbourne,Road Footway,0.99,12.39,12.5,1467370.0,0.0,34.53,33.54,,0.0,0.0,31016.0,-37.80806303878335,144.9717294352867,-37.80860075558407,144.97195343860318
32439,Elizabeth Street between Therry Street and Victoria Street,"Melbourne, CBD",Road Footway,0.82,42.72,52.1,1386334.0,21628.0,20.36,19.54,West,2.0,599.0,32439.0,-37.80641681707257,144.9594915424376,-37.806982845869605,144.9597833646437
29348,,Carlton,Road Footway,1.58,47.08,29.8,1466281.0,0.0,38.5,36.92,,0.0,0.0,30722.0,-37.80326581695575,144.96516541467784,-37.803087225094345,144.96571217406049
23635,Punch Lane from Little Bourke Street,"Melbourne, CBD",Road Footway,0.36,59.12,164.2,1387187.0,20226.0,28.26,27.9,,3.0,1003.0,24356.0,-37.810141162305754,144.97086179178854,-37.8107412745256,144.97115180153884
27665,Palmerston Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,3.21,94.55,29.5,1384273.0,20684.0,35.49,32.28,North,2.0,955.0,28597.0,-37.796155887263744,144.97056424489568,-37.79606116572821,144.96941668057087
30529,Faraday Street between Nicholson Street and Canning Street,Carlton,Road Footway,1.25,81.68,65.3,1388953.0,20616.0,31.1,29.85,South,2.0,621.0,30529.0,-37.79943711645455,144.9730451665675,-37.799525061700095,144.97411003440644
27702,Grattan Street between Cardigan Street and Swanston Street,Carlton,Road Footway,0.77,36.85,47.9,1389000.0,22506.0,39.69,38.92,South,2.0,674.0,28353.0,-37.8006391003342,144.9647195881517,-37.80064473942494,144.9652701031512
24400,,East Melbourne,Road Footway,4.2,187.58,44.7,1384845.0,0.0,38.53,34.33,,0.0,0.0,25746.0,-37.81085401343329,144.97798156967232,-37.81061663385879,144.97580315369933
29180,,Carlton,Road Footway,2.87,117.41,40.9,1466044.0,0.0,42.32,39.45,,0.0,0.0,29578.0,-37.80599711090473,144.97298719763725,-37.80706696894824,144.97293583874207
23304,,"Melbourne, CBD",Road Footway,9.4,183.44,19.5,1389422.0,0.0,32.93,23.53,,0.0,0.0,23305.0,-37.809538358034885,144.97112903724292,-37.809310886124294,144.97191008050604
15982,Peel Street between Dudley Street and Victoria Street,"West Melbourne, Residential",Road Footway,1.01,59.91,59.3,1387162.0,22659.0,28.76,27.75,West,1.0,973.0,15982.0,-37.80824723537485,144.95533522008216,-37.80771525854155,144.95547442143297
19473,Cobden Street between Victoria Street and Princess Street,North Melbourne,Road Footway,0.25,50.08,200.2,1389132.0,20931.0,26.17,25.92,East,2.0,520.0,21958.0,-37.80516601733017,144.95737875317357,-37.80566157418775,144.95726629573542
25665,,Carlton,Road Footway,2.26,50.54,22.4,1389922.0,0.0,29.33,27.07,,0.0,0.0,26345.0,-37.804339992147376,144.96242193538617,-37.804395677433206,144.9629300017181
30012,Canning Street between Elgin Street and Palmerston Street,Carlton,Road Footway,0.39,46.8,120.0,1384197.0,20583.0,28.48,28.09,West,2.0,479.0,30332.0,-37.796687847213995,144.9729335740995,-37.79732177256016,144.97279013141934
27023,Cumberland Place between Lincoln Square South and Bouverie Street,Carlton,Road Footway,3.21,45.11,14.1,1389925.0,20836.0,29.52,26.31,,3.0,1227.0,28681.0,-37.803604358780476,144.96209343015963,-37.8036718203153,144.96265992911214
16276,,"Melbourne, CBD",Road Footway,2.4,77.37,32.2,1389579.0,0.0,16.15,13.75,,0.0,0.0,19522.0,-37.81014546563264,144.96146224028192,-37.809900846598225,144.96229914861863
29169,,Carlton,Road Footway,0.4,69.06,172.6,1388923.0,0.0,40.71,40.31,,0.0,0.0,29356.0,-37.803798210153715,144.96774099517827,-37.803315451141366,144.9678232489406
28866,Drummond Street between Elgin Street and Palmerston Street,Carlton,Road Footway,0.6,41.2,68.7,1384076.0,20552.0,36.48,35.88,West,2.0,583.0,29092.0,-37.79716950592224,144.96888144102482,-37.79652898131303,144.9690212802047
19869,,North Melbourne,Road Footway,0.25,50.08,200.2,1389132.0,0.0,26.17,25.92,,0.0,0.0,21958.0,-37.80516599021553,144.95737876158736,-37.8056641202367,144.95728871347117
29678,Rathdowne Street between Elgin Street and Palmerston Street,Carlton,Road Footway,0.79,67.9,85.9,1384216.0,20565.0,33.25,32.46,West,2.0,1024.0,29861.0,-37.79732283677541,144.9703327953849,-37.79668710228256,144.97050592117805
14559,,"Melbourne, CBD",Road Footway,4.82,192.77,40.0,1388278.0,0.0,28.56,23.74,,0.0,0.0,15419.0,-37.80969022067143,144.9556443751695,-37.80950701830951,144.95688453191934
29764,,Carlton,Road Footway,2.37,117.88,49.7,1466093.0,0.0,41.27,38.9,,0.0,0.0,30384.0,-37.803022711159464,144.9733463973315,-37.802052210302975,144.972689820721
30626,Faraday Street between Canning Street and Rathdowne Street,Carlton,Road Footway,4.22,181.28,43.0,1388400.0,20673.0,35.72,31.5,North,2.0,621.0,30874.0,-37.798907910685,144.97043197730832,-37.79910137411386,144.97247421363227
28602,Palmerston Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,3.22,95.86,29.8,1384080.0,20684.0,35.7,32.48,South,2.0,955.0,29287.0,-37.79639533424698,144.97051875131038,-37.79630240878434,144.96937557703242
30055,Lygon Street between Pelham Street and Argyle Place North,Carlton,Road Footway,0.39,49.84,127.8,1384448.0,20528.0,39.67,39.28,East,2.0,840.0,30231.0,-37.8026920103166,144.9667062325285,-37.80225127699328,144.96684331005056
27694,Tyne Street between Lygon Street and Cardigan Street,Carlton,Road Footway,0.81,36.77,45.4,1384165.0,20789.0,43.1,42.29,,3.0,1137.0,28037.0,-37.79791451188184,144.96630975347608,-37.797953889986296,144.96680996755944
28072,Grattan Street between Bouverie Street and Leicester Street,Carlton,Road Footway,1.25,42.3,33.8,1384692.0,20848.0,36.51,35.26,South,2.0,674.0,29337.0,-37.80026302862693,144.96170873877819,-37.800253383428384,144.9611776347202
25719,Evelyn Place between Nicholson Street and Albert Street,East Melbourne,Road Footway,1.59,50.69,31.9,1389030.0,21561.0,40.32,38.73,,3.0,614.0,26395.0,-37.808692670693326,144.97323943946913,-37.808758842024716,144.9739216547095
24620,Queensberry Street between Bouverie Street and Leicester Street,Carlton,Road Footway,0.97,77.5,79.9,1389908.0,20868.0,24.11,23.14,North,2.0,1008.0,26339.0,-37.8041563688106,144.96048891701818,-37.80424888146899,144.96163219434212
29753,Drummond Street between Pelham Street and Grattan Street,Carlton,Road Footway,0.61,40.26,66.0,1388956.0,20546.0,43.31,42.7,East,2.0,583.0,29753.0,-37.802107844995945,144.9683401857748,-37.80159301641525,144.9684617889183
27426,,Carlton,Road Footway,3.04,138.84,45.7,1466022.0,0.0,40.54,37.5,,0.0,0.0,29578.0,-37.80701238306441,144.97119451675258,-37.8057035373123,144.97147338051158
29690,,Carlton,Road Footway,3.0,97.1,32.4,1384214.0,0.0,42.68,39.68,,0.0,0.0,30197.0,-37.79855193227592,144.96748680240972,-37.79861981626296,144.9680344156979
24379,Albert Street between Morrison Place and Lansdowne Street,East Melbourne,Road Footway,3.19,119.19,37.4,1384844.0,20891.0,41.52,38.33,South,2.0,375.0,25746.0,-37.809920852814095,144.9781311543351,-37.809793853807314,144.97664998427337
23520,Lygon Street between Lytton Street and Princes Street,Carlton,Road Footway,1.58,104.22,66.0,1384171.0,20540.0,40.87,39.29,,2.0,840.0,26952.0,-37.792634177959435,144.9681897114547,-37.793590573559854,144.96798900715638
24328,Bennetts Lane from Little Lonsdale Street,"Melbourne, CBD",Road Footway,0.19,12.51,65.8,1389417.0,20280.0,23.73,23.54,,3.0,437.0,24328.0,-37.80924982686107,144.9679133358344,-37.80881310416703,144.9677057917769
25686,,Carlton,Road Footway,1.82,67.34,37.0,1384379.0,0.0,39.53,37.71,,0.0,0.0,26036.0,-37.80590318146208,144.96772579880212,-37.8052095976116,144.96784691522242
20624,Hayward Lane between Little Lonsdale Street and La Trobe Street,"Melbourne, CBD",Road Footway,0.0,0.0,0.0,1387527.0,20282.0,0.0,0.0,,3.0,698.0,21013.0,-37.809102838159326,144.96684119454432,-37.80969683309087,144.96711712351532
13488,William Street between A'Beckett Street and Franklin Street,"West Melbourne, Residential",Road Footway,1.0,61.24,61.2,1389197.0,21529.0,28.96,27.96,West,2.0,1179.0,15114.0,-37.80978263471515,144.95532745720874,-37.81037306994896,144.9556313206794
24256,Berkeley Street between Queensberry Street and Pelham Street,Carlton,Road Footway,3.39,96.06,28.3,1384600.0,20472.0,33.32,29.93,West,2.0,441.0,25313.0,-37.80206131537814,144.95840853022017,-37.80287979020913,144.958811723181
21000,Russell Street between MacKenzie Street and Victoria Street,"Melbourne, CBD",Road Footway,1.2,33.16,27.6,1467347.0,21615.0,34.33,33.13,West,2.0,1045.0,22599.0,-37.80705148889448,144.96527272635922,-37.80775878027925,144.96564391475567
27400,Drummond Street between Queensberry Street and Pelham Street,Carlton,Road Footway,0.59,81.67,138.4,1384374.0,20544.0,40.11,39.52,West,2.0,583.0,27780.0,-37.80411041819767,144.96771998439894,-37.804902496464365,144.9675529188918
17975,Anthony Street between Franklin Street and A'Beckett Street,"Melbourne, CBD",Road Footway,1.63,91.58,56.2,1386328.0,21637.0,20.14,18.51,,3.0,388.0,19108.0,-37.8087479167529,144.95891375391858,-37.80959917212253,144.95932108167455
30703,David Street between Elgin Street and Palmerston Street,Carlton,Road Footway,0.6,72.25,120.4,1384348.0,20655.0,30.26,29.66,,3.0,558.0,30785.0,-37.79730782224292,144.9718916024831,-37.79658981913546,144.9720246745706
20469,Princes Park Drive between Cemetery Road West and MacPherson Street,Carlton,Road Footway,4.44,408.72,92.1,1532800.0,22512.0,48.7,44.26,West,2.0,997.0,24542.0,-37.784985529748475,144.96321474054355,-37.791448905350215,144.9612710608799
30465,Palmerston Street between Canning Street and Rathdowne Street,Carlton,Road Footway,0.76,33.56,44.2,1389871.0,20780.0,29.68,28.92,South,2.0,955.0,30785.0,-37.796588742463776,144.97201487186874,-37.7966165462962,144.97254219830194
25590,,Carlton,Road Footway,3.6,89.06,24.7,1389881.0,0.0,38.07,34.47,,0.0,0.0,28606.0,-37.792501848195,144.96936095140157,-37.792455121928576,144.96887200462197
25042,Albert Street between Nicholson Street and Gisborne Street,East Melbourne,Road Footway,2.4,108.57,45.2,1389050.0,20889.0,42.12,39.72,South,2.0,375.0,25744.0,-37.80962497342542,144.97540899233724,-37.809461175085495,144.97364759089368
24173,Cemetery Road East between College Crescent and Lygon Street,Carlton,Road Footway,1.41,63.23,44.8,1556146.0,20773.0,46.68,45.27,South,1.0,497.0,26952.0,-37.793455631383,144.9665088027924,-37.793377197088354,144.96565729127673
30270,Murchison Street between Barrup Street and Canning Street,Carlton,Road Footway,0.79,44.58,56.4,1384473.0,20611.0,31.68,30.89,North,2.0,921.0,30270.0,-37.79981593214521,144.97298425379822,-37.79986134261269,144.9735665390238
23518,,Carlton,Road Footway,3.13,269.49,86.1,1389852.0,0.0,49.0,45.87,,0.0,0.0,24184.0,-37.79263021136399,144.9642571128293,-37.792270778003186,144.96367359948238
29295,Faraday Street between Drummond Street and Lygon Street,Carlton,Road Footway,3.0,97.1,32.4,1384214.0,22507.0,42.68,39.68,North,2.0,621.0,30197.0,-37.79868050032711,144.96861159466758,-37.798610353667456,144.96747129466502
20638,Lonsdale Street between Exhibition Street and Russell Street,"Melbourne, CBD",Road Footway,2.42,165.29,68.3,1386749.0,20003.0,21.77,19.35,South,2.0,803.0,32331.0,-37.81088379342661,144.9674279646943,-37.810373313438284,144.96926073997113
22294,A'Beckett Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,1.22,35.05,28.7,1386637.0,21643.0,17.94,16.72,North,2.0,368.0,22294.0,-37.808706425387825,144.96246125563644,-37.80889586986908,144.9617598524653
23271,Lygon Street between Victoria Street and Queensberry Street,Carlton,Road Footway,1.61,126.71,78.7,1384355.0,20522.0,36.34,34.73,East,2.0,840.0,23271.0,-37.80685621675403,144.96600972604037,-37.805532311336215,144.96628173117045
29671,,Carlton,Road Footway,0.97,44.36,45.7,1384317.0,0.0,28.87,27.9,,0.0,0.0,29671.0,-37.795934533230536,144.97275931982938,-37.795866714608295,144.9721311230899
12079,William Street between La Trobe Street and A'Beckett Street,"Melbourne, CBD",Road Footway,1.41,99.7,70.7,1387660.0,21519.0,28.77,27.36,East,2.0,1179.0,13518.0,-37.810736334830935,144.95608861866,-37.81159006403949,144.95652180771347
26709,Queensberry Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,2.65,46.09,17.4,1389858.0,22497.0,41.55,38.9,North,2.0,1008.0,29563.0,-37.804968648011176,144.9678861691186,-37.80506064469235,144.96903451484118
16787,Royal Parade between Gatehouse Street and Degraves Street,Parkville,Road Footway,1.04,94.65,91.0,1388737.0,22607.0,40.72,39.68,West,1.0,1041.0,22533.0,-37.793607043345425,144.95798790799333,-37.792690552717744,144.957694697869
21020,Lonsdale Street between Exhibition Street and Russell Street,"Melbourne, CBD",Road Footway,0.62,40.0,64.5,1387208.0,20003.0,22.17,21.55,North,2.0,803.0,21369.0,-37.81006187380108,144.96945832507686,-37.810192865181435,144.96889383246653
19890,,"Melbourne, CBD",Road Footway,0.58,64.91,111.9,1386315.0,0.0,17.35,16.77,,0.0,0.0,20247.0,-37.80825575916808,144.9606203522739,-37.808019572525275,144.96144672207012
23608,,"Melbourne, CBD",Road Footway,1.0,94.18,94.2,1389249.0,0.0,33.72,32.72,,0.0,0.0,23608.0,-37.80732960798001,144.9671237062901,-37.80766243693693,144.9659761498178
17247,Anthony Street between Franklin Street and A'Beckett Street,"Melbourne, CBD",Road Footway,1.32,60.98,46.2,1390211.0,21637.0,20.9,19.58,,3.0,388.0,18332.0,-37.80942021697717,144.95912986159385,-37.808774102050904,144.95882812005223
21367,Exhibition Street between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,0.97,94.69,97.6,1389533.0,20144.0,23.29,22.32,West,2.0,615.0,21369.0,-37.81001865219099,144.96948339567342,-37.80921890693105,144.96907063197003
30191,,Carlton,Road Footway,1.47,52.71,35.9,1384134.0,0.0,34.95,33.48,,0.0,0.0,30344.0,-37.79758942837599,144.97020906999055,-37.79750874520088,144.9694934460694
26936,Reeves Street between Rathdowne Street and Drummond Street,Carlton,Road Footway,3.81,78.99,20.7,1477321.0,23273.0,33.5,29.69,South,3.0,120050.0,28597.0,-37.793422360180365,144.97103292710418,-37.79332199680547,144.96988742197274
25317,,Carlton,Road Footway,5.61,155.59,27.7,1389912.0,0.0,29.13,23.52,,0.0,0.0,25997.0,-37.80332923527235,144.959721743335,-37.80273048338576,144.9594452810264
20627,Hayward Lane between Lonsdale Street and Little Lonsdale Street,"Melbourne, CBD",Road Footway,0.81,10.28,12.7,1390421.0,20275.0,23.91,23.1,,3.0,698.0,20629.0,-37.810275176509464,144.96734299050982,-37.809803612531816,144.96712447680966
26062,Victoria Parade between Nicholson Street and Gisborne Street,East Melbourne,Road Footway,1.41,45.04,31.9,1384736.0,21560.0,42.13,40.72,,1.0,1151.0,26395.0,-37.80834281911801,144.9746425609028,-37.80830946348749,144.97399934312028
25717,Victoria Parade between Nicholson Street and Gisborne Street,East Melbourne,Road Footway,1.63,58.41,35.8,1388404.0,21560.0,40.73,39.1,,1.0,1151.0,26395.0,-37.80826823747335,144.9740061628704,-37.80823378517511,144.9733164445622
24585,,Carlton,Road Footway,1.23,76.82,62.5,1386586.0,0.0,33.35,32.12,,0.0,0.0,25992.0,-37.800833883989625,144.95776107067206,-37.80171222010921,144.9577621000513
25322,Leicester Street between Queensberry Street and Pelham Street,Carlton,Road Footway,5.8,168.04,29.0,1384591.0,20458.0,29.11,23.31,East,2.0,786.0,26339.0,-37.804116301893146,144.96045157930882,-37.80255396183794,144.96077064455287
32489,,Carlton,Road Footway,0.29,15.65,53.9,1466098.0,0.0,39.07,38.78,,0.0,0.0,32489.0,-37.802559360568225,144.96564077724568,-37.80231529312342,144.96613700152437
30341,Elgin Street between Canning Street and Rathdowne Street,Carlton,Road Footway,1.63,70.38,43.2,1384142.0,20654.0,30.29,28.66,South,2.0,598.0,30707.0,-37.7978233749313,144.97269905475784,-37.79776813942493,144.97192058128851
20258,Russell Street between Little Lonsdale Street and La Trobe Street,"Melbourne, CBD",Road Footway,3.38,66.11,19.6,1386742.0,20153.0,28.3,24.92,East,2.0,1045.0,21013.0,-37.809158163232375,144.9665687140832,-37.80972428499538,144.96687092655102
17256,Little La Trobe Street between Swanston Street and Elizabeth Street,"Melbourne, CBD",Road Footway,0.56,39.2,70.0,1386323.0,21644.0,15.1,14.54,,3.0,822.0,19522.0,-37.80973704007185,144.9612732098989,-37.809634395521115,144.96171669073343
18737,,"Melbourne, CBD",Road Footway,3.22,60.36,18.7,1389248.0,0.0,19.52,16.3,,0.0,0.0,19514.0,-37.80953505314824,144.9617397482109,-37.809194925746546,144.9628932116453
19088,,North Melbourne,Road Footway,2.43,75.27,31.0,1387663.0,0.0,25.53,23.1,,0.0,0.0,19477.0,-37.805886096215204,144.95725006592548,-37.80599940436429,144.95826008360382
28931,Argyle Place South between Lygon Street and Cardigan Street,Carlton,Road Footway,1.74,76.71,44.1,1384624.0,20751.0,38.32,36.58,North,2.0,398.0,30722.0,-37.80329285092356,144.9651605227568,-37.803388926297735,144.9663030011873
21360,La Trobe Street between Exhibition Street and Russell Street,"Melbourne, CBD",Road Footway,0.23,19.24,83.6,1387597.0,20018.0,26.16,25.93,South,2.0,780.0,22598.0,-37.808323603084524,144.96866190962132,-37.808480113341645,144.96803114740072
19852,Capel Street between Victoria Street and Queensberry Street,North Melbourne,Road Footway,0.98,37.39,38.2,1385086.0,20945.0,34.11,33.13,West,2.0,482.0,20575.0,-37.80382859156983,144.95538066059876,-37.80426473007507,144.95526541128427
26673,Barry Street between Leicester Street and Pelham Street,Carlton,Road Footway,6.6,173.09,26.2,1384682.0,20476.0,31.14,24.54,East,2.0,421.0,27738.0,-37.803678909642564,144.96022769995818,-37.80216047544134,144.9596502412279
22903,Elizabeth Street between Queensberry Street and Pelham Street,Carlton,Road Footway,7.19,235.85,32.8,1385387.0,21115.0,33.32,26.13,East,1.0,599.0,23900.0,-37.801992403970274,144.95779581802495,-37.80393696645712,144.9587851247438
22520,Swanston Street between Elgin Street and College Crescent,Carlton,Road Footway,3.19,169.31,53.1,1384336.0,20494.0,48.69,45.5,East,2.0,1114.0,26952.0,-37.7935687014448,144.96532594350538,-37.795617904959066,144.9649456589365
27782,Drummond Street between Queensberry Street and Pelham Street,Carlton,Road Footway,0.61,54.13,88.7,1384259.0,20544.0,40.31,39.7,East,2.0,583.0,29563.0,-37.804930761636726,144.96781226973258,-37.804216637552045,144.9680143711846
27794,Victoria Parade between Nicholson Street and La Trobe Street,Carlton,Road Footway,3.41,129.33,37.9,1390500.0,21597.0,38.92,35.51,North,1.0,1151.0,29578.0,-37.80743436417196,144.97141939536903,-37.807608920110546,144.97307224674626
30469,Elgin Street between Canning Street and Rathdowne Street,Carlton,Road Footway,1.2,48.29,40.2,1384302.0,20654.0,32.27,31.07,North,2.0,598.0,30470.0,-37.797450386630246,144.971517402357,-37.79741005520522,144.97092367734538
